submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b,answer_class,belief_change,deviant,task_sensitivity
5828,relevant,12,low_certainty,positive,positive,1.0,0.5,4,6,0.8,0.86,0.35,0.06,2,0.1376892832,0.043786891,0.3488372093,0.8449270566,2.727e-07,11.6312549634,78.8295559583,121.5527744219,20.6248702547,30.630220299,8.4075550748,1.0010844943,1.0001765456,1.0007477906,1.0001869476,97510.9182034134,15874.7076145092,660.305567622,165.8263919055,85.6554417193,14.7811184194,16.6856033443,4.9214008361,True,True,False,1.0
5830,helpful,1,non_answer,positive,neutral,1.0,0.5,5,5,0.5,0.5,0.03,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,37.2501642817,37.2501642817,37.2501642817,37.2501642817,1.0005489412,1.0005489412,1.0005489412,1.0005489412,4839.2016190487,4839.2016190487,4839.2016190487,4839.2016190487,23.2923441005,23.2923441005,23.2923441005,23.2923441005,False,True,False,1.0
5830,helpful,2,low_certainty,negative,neutral,1.0,0.5,4,5,0.06,0.7000000000000001,0.74,0.64,1,0.5538459801,0.9538870538,0.9726443769,1.0,1.6930000000000001e-07,9.0886552519,24.9776840206,51.7502299944,22.750098569,3.2222665224,35.8155088513,1.0007685177,1.0003293647,1.0000560843,1.0008786539,6774.4822666682,2903.9209714292,50.4479175717,775.6840419559,32.2092817406,14.3754064603,2.1764202508,19.4305839295,True,True,False,1.0
5830,helpful,3,high_certainty,negative,negative,1.0,0.5,4,4,0.3,0.5,0.6000000000000001,0.2,0,0.1187091008,0.2391642705,0.5714285714,0.8856043582,5.74e-08,5.8040885898,1e-10,19.5188876869,19.5188876869,12.1113326121,26.9264427616,1.0004673691,1.0004673691,1.0002804215,1.0006543167,413.0659797638,413.0659797638,248.2395878583,577.8923716693,10.8035020902,10.8035020902,6.8821012541,14.7249029262,True,True,False,1.0
5830,helpful,6,high_certainty,positive,positive,1.0,0.5,5,3,0.7000000000000001,0.5,0.75,0.2,2,0.1187091008,0.2391642705,0.5714285714,0.7387641145,1.333e-07,9.1705476419,36.5628838767,10.2277931891,10.2277931891,51.7502299944,22.750098569,1.0003858037,1.0003858037,1.0007685177,1.0003293647,35.258606082200004,35.258606082200004,6774.4822666682,2903.9209714292,5.0109021621,5.0109021621,32.2092817406,14.3754064603,True,True,False,1.0
5830,helpful,7,high_certainty,negative,positive,1.0,0.5,3,4,0.3,0.6000000000000001,0.65,0.3,1,0.0896596952,0.4569353242,0.7142857143,0.990821168,1e-10,6.6301750076,11.5851998562,23.2226652243,15.8151101495,6.5366759135,13.9189104647,1.0005608429,1.0003738953,1.0002314822,1.0005401251,495.4791757165,330.652783811,21.5551636493,48.962048515,12.7642025082,8.8428016721,3.4065412972,6.6152630269,True,True,False,1.0
5830,helpful,8,high_certainty,positive,positive,1.0,0.5,4,3,0.75,0.45,0.85,0.3,1,0.1814963295,0.4609219046,0.7272727273,0.9276438543,1.119e-07,6.6301750076,11.5851998562,9.3050138702,11.150572508,28.7783315303,10.2594438434,1.0003472233,1.000424384,1.0007010536,1.0002336845,31.8327454739,38.6844666904,619.0989696456,207.0329898819,4.6098119459,5.4119923783,15.7052531353,5.9017510451,True,True,False,1.0
5830,helpful,9,exhaustive,positive,neutral,1.0,0.5,5,4,0.95,0.5,0.92,0.45,1,0.7136030429,0.8066265003,0.9473684211,0.9999999987,4.3030000000000003e-07,9.0886552519,24.9776840205,19.5188876869,19.5188876869,69.8753121352,4.6250164282,1.0004673691,1.0004673691,1.0010429883,1.0000548941,413.0659797638,413.0659797638,9193.5830761926,484.8201619049,10.8035020902,10.8035020902,43.3554537909,3.22923441,True,True,False,1.0
5830,helpful,10,non_answer,positive,negative,1.0,0.5,4,4,0.5,0.5,0.04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,19.5188876869,19.5188876869,19.5188876869,19.5188876869,1.0004673691,1.0004673691,1.0004673691,1.0004673691,413.0659797638,413.0659797638,413.0659797638,413.0659797638,10.8035020902,10.8035020902,10.8035020902,10.8035020902,False,True,False,1.0
5830,helpful,11,exhaustive,negative,positive,1.0,0.5,6,5,0.04,0.75,0.93,0.71,1,0.5689859354,0.9797842113,0.9861111111,1.0,4.629e-07,11.6005071052,53.8518719378,55.3752464226,19.1250821409,6.6071057871,135.5705388895,1.0008234118,1.0002744706,1.0000504416,1.0012105983,7258.3024285731,2420.1008095244,4536.3450327169,108849.2807852057,34.4385161507,12.1461720502,4.9374624055,95.4990977332,True,True,False,1.0
5830,helpful,12,low_certainty,positive,negative,1.0,0.5,6,5,0.05,0.05,0.75,0.0,1,0.0,0.0,1.1102230249999998e-16,0.0607545084,1.6200000000000002e-07,11.5493463255,53.8518719378,4.6250164282,69.8753121352,8.0088822338,134.1687624428,1.0000548941,1.0010429883,1.000063052,1.0011979879,484.8201619049,9193.5830761926,5670.1812908961,107715.4445270265,3.22923441,43.3554537909,5.9218280069,94.5147321318,True,True,False,1.0
5831,helpful,1,exhaustive,negative,negative,0.75,0.875,5,5,0.08,0.26,0.5700000000000001,0.18,0,0.4245671823,0.2968381918,0.7525083612,0.999031849,2.3520000000000001e-07,8.156368267,1e-10,19.8500854265,54.6502431369,6.8000262851,67.7003022783,1.0002854494,1.000812433,1.0000878306,1.0010100518,2516.8648419053,7161.5383961921,775.1122590478,8903.2909790496,12.5920189322,33.9926692687,4.5667750561,42.0179131449,True,True,False,1.0
5831,helpful,2,high_certainty,positive,positive,0.75,0.875,7,6,0.96,0.63,0.95,0.33,1,0.7083799036,0.6492458158000001,0.9290540541,1.0,6.993e-07,14.0102263806,116.1046039664,89.3119161463,52.8657285303,259.5607752416,11.7733656351,1.0007944551,1.0004665848,1.0013672422,1.0000569684,71432.6842652912,41952.9415526314,1275214.4055874525,53134.8918994772,63.0150328874,37.4215272513,206.9595175409,9.5816465642,True,True,False,1.0
5831,helpful,4,low_certainty,negative,neutral,0.75,0.875,5,5,0.07,0.6000000000000001,0.75,0.53,0,0.6050269436,0.8783973803,0.9498207885,1.0,3.462e-07,9.2359094231,0.0,44.500197138,30.0001314254,6.0750229994,68.425305564,1.0006587294,1.000439153,1.0000768518,1.0010210306,5806.8419428585,3871.561295239,678.3482266668,9000.0550114306,27.7508129206,18.8338752804,4.1209281741,42.4637600269,True,True,False,1.0
5831,helpful,5,non_answer,positive,neutral,0.75,0.875,5,6,0.3,0.17,0.39,0.13,1,0.2235861205,0.1562745219,0.5220883534,0.9886118069,2.393000000000001e-07,11.5493463255,53.8518719379,24.830199595,117.3474450816,22.750098569,51.7502299944,1.0002143768,1.0010466631,1.0003293647,1.0007685177,19276.2163890468,94109.4094288758,2903.9209714292,6774.4822666682,17.7342152236,82.7023449152,14.3754064603,32.2092817406,False,True,False,1.0
5831,helpful,6,high_certainty,negative,positive,0.75,0.875,5,6,0.25,0.6000000000000001,0.68,0.35,1,0.15967247,0.5678936438000001,0.7777777778,1.0,6.35e-08,11.5493463255,53.8518719378,85.106586806,57.0710578706,19.1250821409,55.3752464226,1.0007566239,1.0005044159,1.0002744706,1.0008234118,68031.1754907536,45354.450327169,2420.1008095244,7258.3024285731,60.0619360832,40.3746240555,12.1461720502,34.4385161507,True,True,False,1.0
5831,helpful,8,high_certainty,negative,neutral,0.75,0.875,5,4,0.64,0.55,0.59,0.09,1,0.0500912647,0.0538405512,0.3125,0.3954956153,6.46e-08,9.0886552519,24.9776840205,21.3707764556,17.6669989182,47.4002102806,27.1001182828,1.000514106,1.0004206322,1.0007026447,1.0003952377,454.2725777401,371.8593817874,6193.8980723824,3484.5051657151,11.7838522992,9.8231518812,29.5342004486,17.0504877523,True,True,False,1.0
5831,helpful,9,exhaustive,positive,negative,0.75,0.875,6,4,0.7000000000000001,0.31,0.53,0.39,2,0.0118825591,0.6549123129000001,0.8074534161,0.9997773927,1.161e-07,11.6312549634,78.8295559584,12.4817103659,26.5560650079,99.1243512736,43.053293403,1.0002897688,1.0006449693,1.0008827279,1.000378312,256.4809074535,569.651052074,79369.5380725458,34016.0877453768,7.0781712959,14.5288328844,69.9055920971,30.5309680416,True,True,False,1.0
5831,helpful,10,non_answer,positive,negative,0.75,0.875,5,5,0.6000000000000001,0.45,0.29,0.15,0,0.0218238595,0.13950144,0.4545454545,0.8960522242000001,1.48e-08,7.9741614646,1e-10,33.6251478535,40.8751807099,44.500197138,30.0001314254,1.0004940471,1.0006038353,1.0006587294,1.000439153,4355.3814571438,5323.0217809536,5806.8419428585,3871.561295239,21.0631096904,25.5215785105,27.7508129206,18.8338752804,False,True,False,1.0
5831,helpful,11,low_certainty,negative,positive,0.75,0.875,5,6,0.62,0.61,0.37,0.01,1,0.0067575263,0.0007001438,0.041356493,0.1033484095,3.72e-08,11.5493463255,53.8518719377,86.5083632527,55.6692814239,45.9502037093,28.5501248541,1.0007692343,1.0004918055,1.0006806871,1.0004171953,69165.0117489328,44220.6140689898,6000.3700076204,3678.033230477,61.0463016846,39.3902584541,28.6425066846,17.9421815164,True,True,False,1.0
5831,helpful,12,low_certainty,positive,negative,0.75,0.875,6,7,0.24,0.01,0.37,0.23,1,0.7142471435000001,0.8452982876,0.968013468,1.0,6.618000000000001e-07,14.0328958552,116.1046039664,3.6933414088,267.6407994679,34.6426347224,107.5350099542,1.0000142421,1.0014099686,1.0003026496,1.0009583903,13284.4729748693,1315064.8245120605,27213.0701963014,86172.5556216212,3.1454116411,213.395752464,24.6247744333,75.8117857054,True,True,False,1.0
5843,relevant,1,low_certainty,positive,negative,1.0,0.5,5,6,0.55,0.0,0.33,0.55,1,0.992774454,1.0,1.0,1.0,6.819e-07,11.6470477617,53.8518719378,1.0,141.1776446766,40.8751807099,33.6251478535,1.0,1.0012610399,1.0006038353,1.0004940471,1.0,113384.6258179226,5323.0217809536,4355.3814571438,1.0,99.4365601387,25.5215785105,21.0631096904,True,True,False,1.0
5843,relevant,2,high_certainty,negative,positive,1.0,0.5,6,6,0.13,0.84,0.8200000000000001,0.71,0,0.0768713696,0.9832280615,0.9715380405,1.0,5.56e-08,11.9892015602,0.0,118.7492215283,23.4284231483,19.223093808,122.9545508686,1.0010592735,1.0002017664,1.0001639352,1.0010971047,95243.245687055,18142.3801308676,14740.8713563299,98644.7544615927,83.6867105165,16.7498496222,13.796752818,86.6398073207,True,True,False,1.0
5843,relevant,3,high_certainty,negative,positive,1.0,0.5,7,4,0.11,0.52,0.84,0.41,3,0.4989295778,0.7157341017000001,0.8859118410000001,0.9999988479,6.082000000000001e-07,14.098826989,194.9341599247,20.2596431944,18.7781321794,30.6267554964,240.7073853803,1.0004860639,1.0004486743,1.0001566632,1.0012675475,429.5486189543,396.5833405732,146119.2027235623,1182230.0947633674,11.1956421738,10.4113620066,24.5995280516,191.9416360535,True,True,False,1.0
5843,relevant,6,high_certainty,positive,neutral,1.0,0.5,5,6,0.6000000000000001,0.15,0.38,0.45,1,0.3611102897,0.8282150406000001,0.8823529412000001,1.0,3.342e-07,11.5493463255,53.8518719377,22.0266467015,120.1509979751,44.500197138,30.0001314254,1.000189156,1.0010718839,1.0006587294,1.000439153,17008.5438726884,96377.0819452342,5806.8419428585,3871.561295239,15.7654840208,84.6710761179,27.7508129206,18.8338752804,True,True,False,1.0
5843,relevant,7,non_answer,positive,negative,1.0,0.5,3,5,0.22,0.67,0.0,0.45,2,0.1547588698,0.7570715673,0.8610792193,0.9999999997,3.46e-08,9.1705476419,36.5628838768,49.5752201375,24.9251084259,5.0602290032,15.395357375,1.0007355812,1.0003623012,1.0001697536,1.0006018537,6484.1901695253,3194.2130685722,16.0737866762,54.4434254882,30.8717410946,15.7129471063,2.7647969513,7.2570073728,False,True,False,1.0
5843,relevant,8,exhaustive,negative,positive,1.0,0.5,7,6,0.17,0.75,0.75,0.58,1,0.1535733457,0.9154432263,0.9317269076,1.0,2.382e-07,14.0102263806,116.1046039663,106.1332335074,36.0444111691,46.786803949,224.5473369277,1.0009457799,1.00031526,1.0002421158,1.0011820948,85038.719363442,28346.9064544807,225820.0405727781,1102529.2569141516,74.8274201041,25.6091400347,37.4719978979,179.0691662072,True,True,False,1.0
5843,relevant,9,exhaustive,positive,positive,1.0,0.5,6,6,0.86,0.97,1.0,0.11,0,0.3898469538,0.3110266613,0.8100147275,0.9986371153,2.3840000000000002e-07,10.1244847092,1e-10,136.9723153363,5.2053293403,121.5527744219,20.6248702547,1.0012232087,1.0000378312,1.0010844943,1.0001765456,109983.1170433849,3402.5087745377,97510.9182034134,15874.7076145092,96.4834633346,3.9530968042,85.6554417193,14.7811184194,True,True,False,1.0
5843,relevant,10,low_certainty,negative,neutral,1.0,0.5,6,5,0.26,0.58,0.8300000000000001,0.32,1,0.1547075225,0.5030872567,0.7455731594,0.9999891336,1.7180000000000004e-07,11.5493463255,53.8518719379,43.0501905668,31.4501379966,37.4461876159,104.7314570607,1.0006367718,1.0004611106,1.0003278704,1.0009331695,5613.3138780965,4065.0893600009,29480.7427126599,83904.8831052627,26.8591191565,19.7255690444,26.5935056361,73.8430545027,True,True,False,1.0
5843,relevant,11,low_certainty,negative,neutral,1.0,0.5,6,7,0.45,0.37,0.47,0.08,1,0.0421023613,0.0435192439,0.2821869489,0.9213858854,8.86e-08,14.0102263806,116.1046039664,100.6536321244,170.6805087523,64.0799401045,78.0977045721,1.0005269579,1.0008972527,1.0005674679,1.0006935719,491489.500070164,836859.7974167657,51023.6316180652,62361.9941998574,80.3802307189,136.1609333862,45.2964520624,55.1401080763,True,True,False,1.0
5843,relevant,12,high_certainty,positive,negative,1.0,0.5,6,6,0.6000000000000001,0.2,0.4,0.4,0,0.2490224996,0.7187953489000001,0.8333333333,1.0,2.089e-07,11.4154107642,0.0,29.0355289353,113.1421157413,85.106586806,57.0710578706,1.000252208,1.0010088319,1.0007566239,1.0005044159,22677.7251635845,90707.9006543381,68031.1754907536,45354.450327169,20.6873120277,79.749248111,60.0619360832,40.3746240555,True,True,False,1.0
5853,helpful,2,low_certainty,negative,neutral,1.0,0.375,6,6,0.36,0.86,0.85,0.5,0,0.3584443776,0.8880589281,0.9084302326,1.0,2.872000000000001e-07,11.6385499058,0.0,121.5527744219,20.6248702547,51.4639520836,90.713692593,1.0010844943,1.0001765456,1.0004539744,1.0008070655,97510.9182034134,15874.7076145092,40819.1052944521,72566.5205234705,85.6554417193,14.7811184194,36.4371616499,63.9993984888,True,True,False,1.0
5853,helpful,4,low_certainty,negative,neutral,1.0,0.375,6,5,0.09,0.47,0.75,0.38,1,0.5609317715000001,0.6801589242,0.8884732289,1.0,4.7120000000000004e-07,11.5493463255,53.8518719379,35.0751544248,39.4251741386,13.6159880209,128.5616566557,1.0005160047,1.0005818777,1.0001134936,1.0011475463,4548.9095219058,5129.4937161916,10205.526323613,103180.0994943096,21.9548034544,24.6298847465,9.8592904125,90.5772697263,True,True,False,1.0
5853,helpful,5,non_answer,positive,positive,1.0,0.375,6,5,0.62,0.63,0.8200000000000001,0.01,1,0.0073699295,0.000709718,0.0417710944,0.0661513016,3.83e-08,11.5493463255,53.8518719378,46.675206995,27.8251215685,87.9101396995,54.2675049771,1.0006916659,1.0004062165,1.0007818447,1.0004791951,6097.1340400014,3581.2691980961,70298.848007112,43086.7778108106,29.0883535666,17.4963346343,62.030667286,38.4058928527,False,True,False,1.0
5853,helpful,6,high_certainty,negative,negative,1.0,0.375,6,6,0.04,0.13,0.77,0.09,0,0.3151459959,0.145564382,0.7211538462,0.9979899809,1.95e-07,9.9238318295,0.0,19.223093808,122.9545508686,6.6071057871,135.5705388895,1.0001639352,1.0010971047,1.0000504416,1.0012105983,14740.8713563299,98644.7544615927,4536.3450327169,108849.2807852057,13.796752818,86.6398073207,4.9374624055,95.4990977332,True,True,False,1.0
5853,helpful,7,low_certainty,positive,negative,1.0,0.375,6,6,0.09,0.86,0.86,0.77,0,0.1477689946,0.9931503176,0.9838998211,1.0,1.005e-07,12.0703261371,1e-10,121.5527744219,20.6248702547,13.6159880209,128.5616566557,1.0010844943,1.0001765456,1.0001134936,1.0011475463,97510.9182034134,15874.7076145092,10205.526323613,103180.0994943096,85.6554417193,14.7811184194,9.8592904125,90.5772697263,True,True,False,1.0
5853,helpful,8,exhaustive,negative,neutral,1.0,0.375,7,6,0.13,0.25,0.92,0.12,1,0.2538399394,0.1363146349,0.5517241379,0.9942660478,3.315e-07,14.0102263806,116.1046039663,36.0444111691,106.1332335074,36.013438314,235.3207025627,1.00031526,1.0009457799,1.0001851474,1.0012390633,28346.9064544807,85038.719363442,172686.1486733009,1155663.1488136288,25.6091400347,74.8274201041,28.8903513337,187.6508127714,True,True,False,1.0
5853,helpful,9,high_certainty,positive,negative,1.0,0.375,7,7,0.53,0.08,0.54,0.45,0,0.5952223984,0.8977603114,0.9228876128,1.0,5.843000000000001e-07,13.9940872513,0.0,22.5467312701,248.7874096066,143.7470946646,127.587046212,1.0001139369,1.0013102738,1.0007548316,1.000669379,106268.7837989544,1222080.5136879757,704025.0676680728,624324.2298188569,18.1632931284,198.3778709767,114.7068169757,101.8343471294,True,True,False,1.0
5853,helpful,10,high_certainty,positive,negative,1.0,0.375,7,7,0.92,0.61,0.88,0.31,0,0.5626203583,0.5660561593,0.8639910814,1.0,5.471e-07,13.6214127215,0.0,165.2938259348,106.0403149419,248.7874096066,22.5467312701,1.0008687685,1.0005554422,1.0013102738,1.0001139369,810292.8514670271,518056.4460199026,1222080.5136879757,106268.7837989543,131.8701101041,84.671054001,198.3778709767,18.1632931284,True,True,False,1.0
5853,helpful,11,high_certainty,negative,positive,1.0,0.375,6,6,0.1,0.77,0.85,0.67,0,0.30901571,0.96665553,0.9668109668,1.0,2.274e-07,11.9312150442,1e-10,108.936786401,33.2408582756,15.0177644677,127.1598802089,1.0009710007,1.0002900392,1.000126104,1.0011349359,87306.3918798004,26079.2339381222,11339.3625817923,102046.2632361304,76.7961513068,23.6404088319,10.8436560139,89.5929041249,True,True,False,1.0
5853,helpful,12,exhaustive,positive,positive,1.0,0.375,7,7,0.96,0.9,0.92,0.06,0,0.2267034045,0.0806262585,0.625,0.9976752915,1.7180000000000004e-07,11.9791951047,0.0,243.400726789,27.9334140877,259.5607752416,11.7733656351,1.0012817896,1.0001424211,1.0013672422,1.0000569684,1195513.5677382369,132835.7297486929,1275214.4055874525,53134.8918994772,194.0870476946,22.4541164105,206.9595175409,9.5816465642,True,True,False,1.0
5860,helpful,1,high_certainty,positive,negative,0.0,0.625,6,4,0.88,0.8,0.87,0.08,2,0.1925672296,0.072246139,0.4545454545,0.6154615445,3.114e-07,11.6312549634,78.8295559583,30.630220299,8.4075550748,124.3563273154,17.8213173612,1.0007477906,1.0001869476,1.0011097151,1.0001513248,660.305567622,165.8263919055,99778.5907197719,13607.0350981507,16.6856033443,4.9214008361,87.6241729221,12.8123872166,True,True,False,1.0
5860,helpful,2,high_certainty,negative,neutral,0.0,0.625,5,5,0.21,0.84,0.89,0.63,0,0.1071731853,0.9601880721,0.9493670886,1.0,6.24e-08,9.4087212908,0.0,61.9002759933,12.6000525701,16.2250689983,58.2752595651,1.0009222212,1.0001756612,1.0002305553,1.0008673271,8129.1787200018,1549.2245180956,2033.0446800005,7645.358558097,38.4511380888,8.1335501121,10.3627845222,36.2219036787,True,True,False,1.0
5860,helpful,3,low_certainty,positive,negative,0.0,0.625,5,5,0.47,0.61,0.45,0.14,0,0.0326020401,0.1245020703,0.4330343334,0.8582268409,2.22e-08,7.9052177695,1e-10,45.2252004237,29.2751281397,35.0751544248,39.4251741386,1.0006697082,1.0004281741,1.0005160047,1.0005818777,5903.6059752394,3774.797262858,4548.9095219058,5129.4937161916,28.1966598026,18.3880283984,21.9548034544,24.6298847465,True,True,False,1.0
5860,helpful,4,low_certainty,negative,negative,0.0,0.625,6,6,0.12,0.34,0.9,0.22,0,0.3954578397,0.3467686166,0.7352941176000001,0.999999844,3.102e-07,10.817591803,1e-10,48.66039919,93.5172454866,17.8213173612,124.3563273154,1.0004287536,1.0008322863,1.0001513248,1.0011097151,38551.4327780937,74834.1930398289,13607.0350981507,99778.5907197719,34.4684304472,65.9681296916,12.8123872166,87.6241729221,True,True,False,1.0
5860,helpful,6,high_certainty,negative,negative,0.0,0.625,6,6,0.13,0.18,0.92,0.05,0,0.1226388607,0.0300653163,0.319284802,0.6151364978,9.01e-08,9.3361235505,1e-10,26.2319760418,115.9456686348,19.223093808,122.9545508686,1.0002269872,1.0010340527,1.0001639352,1.0010971047,20410.0526472261,92975.5731706965,14740.8713563299,98644.7544615927,18.718580825,81.7179793138,13.796752818,86.6398073207,True,True,False,1.0
5860,helpful,7,exhaustive,negative,neutral,0.0,0.625,6,4,0.12,0.41,0.72,0.29,2,0.4471396035,0.4928495683,0.8037694013000001,0.9992310096,4.2890000000000004e-07,11.6312549634,78.8295559584,16.1854879032,22.8522874705,17.8213173612,124.3563273154,1.0003832427,1.0005514955,1.0001513248,1.0011097151,338.8941034063,487.2378561212,13607.0350981507,99778.5907197719,9.0388717139,12.5681324664,12.8123872166,87.6241729221,True,True,False,1.0
5860,helpful,8,low_certainty,positive,positive,0.0,0.625,7,6,0.89,0.86,0.86,0.03,1,0.0843228535,0.0131652333,0.2407704655,0.3954255228,2.069e-07,14.0102263806,116.1046039664,121.5527744219,20.6248702547,240.7073853803,30.6267554964,1.0010844943,1.0001765456,1.0012675475,1.0001566632,97510.9182034134,15874.7076145092,1182230.0947633674,146119.2027235623,85.6554417193,14.7811184194,191.9416360535,24.5995280516,True,True,False,1.0
5860,helpful,9,non_answer,positive,positive,0.0,0.625,6,6,0.84,0.74,0.8,0.1,0,0.1924368179,0.0912078921,0.4578754579,0.9550045156,1.514e-07,10.0291825465,1e-10,104.7314570607,37.4461876159,118.7492215283,23.4284231483,1.0009331695,1.0003278704,1.0010592735,1.0002017664,83904.8831052627,29480.7427126599,95243.245687055,18142.3801308676,73.8430545027,26.5935056361,83.6867105165,16.7498496222,False,True,False,1.0
