submission_id,AnswerCertainty,AnswerPolarity,ContextType,StimID,TaskType,TrialType,age,certainty_max,certainty_min,comments,education,experimentType,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,p_max,p_min,prolific_pid,prolific_session_id,prolific_study_id,responseTime,sliderResponse,trialNr
829,exhaustive,positive,negative,10,relevance,main,52,NA,NA,,Graduated High-school,relevance_only,347378,1741778242578,1741777895200,male,relevant,English,NA,NA,66640de47db5e38fe0ea186d,67d16bdd570e9671d4ae6ffc,67d161cf3bffdf1fcef74f61,13275,75,12
829,NA,NA,NA,4,relevance,attention,52,2,2,,Graduated High-school,relevance_only,347378,1741778242578,1741777895200,male,relevant,English,0.05,0,66640de47db5e38fe0ea186d,67d16bdd570e9671d4ae6ffc,67d161cf3bffdf1fcef74f61,13290,0,13
829,high_certainty,negative,negative,11,relevance,main,52,NA,NA,,Graduated High-school,relevance_only,347378,1741778242578,1741777895200,male,relevant,English,NA,NA,66640de47db5e38fe0ea186d,67d16bdd570e9671d4ae6ffc,67d161cf3bffdf1fcef74f61,12772,66,14
820,NA,NA,NA,2,relevance,practice,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,39292,67,1
820,NA,NA,NA,3,relevance,practice,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,16240,29,2
820,NA,NA,NA,4,relevance,practice,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,20202,0,3
820,NA,NA,NA,5,relevance,practice,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,13590,99,4
820,high_certainty,negative,neutral,2,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,16395,54,1
820,NA,NA,NA,3,relevance,reasoning,49,10,0,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,1,0.9,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,16700,98,2
820,high_certainty,negative,negative,1,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,15890,37,3
820,low_certainty,positive,neutral,3,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,308519,0,4
820,low_certainty,negative,positive,11,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,11634,38,5
820,NA,NA,NA,3,relevance,attention,49,6,6,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,1,0.95,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,20762,100,6
820,exhaustive,positive,negative,10,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,17362,92,7
820,exhaustive,negative,negative,5,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,16186,100,8
820,NA,NA,NA,4,relevance,reasoning,49,10,0,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,0.1,0,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,33904,20,9
820,low_certainty,negative,positive,7,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,35026,19,10
820,exhaustive,positive,positive,4,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,13062,74,11
820,high_certainty,positive,neutral,12,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,17830,0,12
820,NA,NA,NA,4,relevance,attention,49,2,2,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,0.05,0,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,11490,0,13
820,non_answer,N/A,positive,9,relevance,main,49,NA,NA,,Graduated High-school,relevance_only,672947,1741778183279,1741777510332,female,relevant,English,NA,NA,5af4813048ecff00013534d9,67d16a39179386857c16e4c0,67d161cf3bffdf1fcef74f61,14412,0,14
825,NA,NA,NA,2,relevance,practice,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,29700,67,1
825,NA,NA,NA,3,relevance,practice,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,38149,29,2
825,NA,NA,NA,4,relevance,practice,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,19266,0,3
825,NA,NA,NA,5,relevance,practice,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,19000,93,4
825,low_certainty,negative,negative,7,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,36300,72,1
825,NA,NA,NA,3,relevance,reasoning,77,10,0,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,1,0.9,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,25850,91,2
825,high_certainty,negative,positive,6,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,27266,75,3
825,low_certainty,positive,neutral,4,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,27633,21,4
825,exhaustive,positive,neutral,9,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,18050,100,5
825,NA,NA,NA,3,relevance,attention,77,6,6,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,1,0.95,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,24467,100,6
825,high_certainty,positive,neutral,2,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,23917,72,7
825,non_answer,N/A,positive,10,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,24983,0,8
825,NA,NA,NA,4,relevance,reasoning,77,10,0,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,0.1,0,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,26067,0,9
825,non_answer,N/A,negative,12,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,17532,0,10
825,exhaustive,negative,negative,3,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,17318,100,11
825,exhaustive,positive,positive,8,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,18150,100,12
825,NA,NA,NA,4,relevance,attention,77,2,2,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,0.05,0,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,15250,0,13
825,low_certainty,positive,neutral,5,relevance,main,77,NA,NA,none,Graduated High-school,relevance_only,485014,1741778220232,1741777735218,female,relevant,English,NA,NA,5c4da47734ee9300011d2299,67d16b44a74bc5239e0f60e2,67d161cf3bffdf1fcef74f61,30300,53,14
822,NA,NA,NA,2,relevance,practice,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,94204,70,1
822,NA,NA,NA,3,relevance,practice,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,23072,30,2
822,NA,NA,NA,4,relevance,practice,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,34668,1,3
822,NA,NA,NA,5,relevance,practice,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,20000,99,4
822,non_answer,N/A,positive,5,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,40228,10,1
822,NA,NA,NA,3,relevance,reasoning,39,10,0,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,1,0.9,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,16682,100,2
822,exhaustive,positive,neutral,8,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,15610,100,3
822,exhaustive,positive,negative,9,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,20653,98,4
822,exhaustive,negative,neutral,7,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,29528,95,5
822,NA,NA,NA,3,relevance,attention,39,6,6,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,1,0.95,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,22449,100,6
822,high_certainty,negative,negative,12,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,21834,65,7
822,low_certainty,positive,positive,3,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,20888,5,8
822,NA,NA,NA,4,relevance,reasoning,39,10,0,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,0.1,0,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,46112,15,9
822,non_answer,N/A,positive,1,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,20039,10,10
822,high_certainty,positive,negative,11,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,14852,90,11
822,low_certainty,negative,neutral,6,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,26852,70,12
822,NA,NA,NA,4,relevance,attention,39,2,2,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,0.05,0,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,18107,0,13
822,high_certainty,negative,neutral,2,relevance,main,39,NA,NA,,Higher degree,relevance_only,568340,1741778157373,1741777589033,male,relevant,English,NA,NA,5b4e147ad4c93b00019c9e01,67d16aa6de5c6b0a78a76f32,67d161cf3bffdf1fcef74f61,16088,99,14
823,NA,NA,NA,2,relevance,practice,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,31713,70,1
823,NA,NA,NA,3,relevance,practice,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,18336,32,2
823,NA,NA,NA,4,relevance,practice,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,11096,0,3
823,NA,NA,NA,5,relevance,practice,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,14080,100,4
823,low_certainty,negative,neutral,9,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,18265,62,1
823,NA,NA,NA,3,relevance,reasoning,35,10,0,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,1,0.9,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,18970,100,2
823,low_certainty,positive,positive,12,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,141721,20,3
823,exhaustive,negative,negative,4,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,21576,100,4
823,non_answer,N/A,neutral,3,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,20497,0,5
823,NA,NA,NA,3,relevance,attention,35,6,6,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,1,0.95,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,24863,100,6
823,high_certainty,negative,negative,11,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,17608,89,7
823,exhaustive,positive,positive,6,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,17778,100,8
823,NA,NA,NA,4,relevance,reasoning,35,10,0,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,0.1,0,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,47480,0,9
823,exhaustive,negative,negative,1,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,13736,100,10
823,high_certainty,positive,neutral,5,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,23231,95,11
823,low_certainty,negative,positive,8,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,16721,7,12
823,NA,NA,NA,4,relevance,attention,35,2,2,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,0.05,0,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,12745,0,13
823,low_certainty,positive,neutral,10,relevance,main,35,NA,NA,None,Higher degree,relevance_only,519796,1741778170865,1741777651069,female,relevant,English,NA,NA,5b8db81463096c0001dc1609,67d16aec5a73b9792a4da32b,67d161cf3bffdf1fcef74f61,17024,62,14
824,NA,NA,NA,2,relevance,practice,24,NA,NA,,Higher degree,relevance_only,264291,1741778175237,1741777910946,female,relevant,english,NA,NA,5f88a0acf001bb06cdf50449,67d16beb134f1ae0176de2a2,67d161cf3bffdf1fcef74f61,23912,70,1
824,NA,NA,NA,3,relevance,practice,24,NA,NA,,Higher degree,relevance_only,264291,1741778175237,1741777910946,female,relevant,english,NA,NA,5f88a0acf001bb06cdf50449,67d16beb134f1ae0176de2a2,67d161cf3bffdf1fcef74f61,34668,27,2
824,NA,NA,NA,4,relevance,practice,24,NA,NA,,Higher degree,relevance_only,264291,1741778175237,1741777910946,female,relevant,english,NA,NA,5f88a0acf001bb06cdf50449,67d16beb134f1ae0176de2a2,67d161cf3bffdf1fcef74f61,11741,0,3
824,NA,NA,NA,5,relevance,practice,24,NA,NA,,Higher degree,relevance_only,264291,1741778175237,1741777910946,female,relevant,english,NA,NA,5f88a0acf001bb06cdf50449,67d16beb134f1ae0176de2a2,67d161cf3bffdf1fcef74f61,6196,100,4
824,high_certainty,negative,neutral,3,relevance,main,24,NA,NA,,Higher degree,relevance_only,264291,1741778175237,1741777910946,female,relevant,english,NA,NA,5f88a0acf001bb06cdf50449,67d16beb134f1ae0176de2a2,67d161cf3bffdf1fcef74f61,10508,100,1
824,NA,NA,NA,3,relevance,reasoning,24,10,0,,Higher degree,relevance_only,264291,1741778175237,1741777910946,female,relevant,english,1,0.9,5f88a0acf001bb06cdf50449,67d16beb134f1ae0176de2a2,67d161cf3bffdf1fcef74f61,10027,100,2
824,low_certainty,positive,neutral,6,relevance,main,24,NA,NA,,Higher degree,relevance_only,264291,1741778175237,1741777910946,female,relevant,english,NA,NA,5f88a0acf001bb06cdf50449,67d16beb134f1ae0176de2a2,67d161cf3bffdf1fcef74f61,5620,0,3
824,low_certainty,positive,negative,9,relevance,main,24,NA,NA,,Higher degree,relevance_only,264291,1741778175237,1741777910946,female,relevant,english,NA,NA,5f88a0acf001bb06cdf50449,67d16beb134f1ae0176de2a2,67d161cf3bffdf1fcef74f61,8845,13,4
