,submission_id,group,StimID,AnswerCertainty,AnswerPolarity,ContextType,attention_score,reasoning_score,posterior_confidence,prior_confidence,posterior_sliderResponse,prior_sliderResponse,relevance_sliderResponse,first_order_belief_change,second_order_belief_change,entropy_change,kl_utility,bayes_factor_utility,beta_kl_utility,beta_entropy_change,beta_bayes_factor_utility,pure_second_order_belief_change,prior_beta_for_kl_a,prior_beta_for_kl_b,posterior_beta_for_kl_a,posterior_beta_for_kl_b,prior_beta_for_entropy_a,prior_beta_for_entropy_b,posterior_beta_for_entropy_a,posterior_beta_for_entropy_b,prior_beta_for_bf_a,prior_beta_for_bf_b,posterior_beta_for_bf_a,posterior_beta_for_bf_b,prior_beta_for_2nd_order_change_a,prior_beta_for_2nd_order_change_b,posterior_beta_for_2nd_order_change_a,posterior_beta_for_2nd_order_change_b
61,5800,relevant,3,high_certainty,positive,neutral,1.0,0.625,7,7,1.0,0.5,1.0,0.5,0,1.0,0.9,1.0,1.0,8.324000000000001e-07,14.0994475996,1e-10,135.6670704383,135.6670704383,270.3341408767,1.0,1.0007121053,1.0007121053,1.0014242107,1.0,664174.6487434648,664174.6487434648,1328348.2974869297,1.0,108.2705820526,108.2705820526,215.5411641051,1.0
62,5800,relevant,4,non_answer,,negative,1.0,0.625,4,4,0.06,0.06,0.0,0.0,0,0.0,0.0,1.110223025e-16,0.0,0.0,0.6931471806,0.0,3.2222665224,35.8155088513,3.2222665224,35.8155088513,1.0000560843,1.0008786539,1.0000560843,1.0008786539,50.4479175717,775.6840419559,50.4479175717,775.6840419559,2.1764202508,19.4305839295,2.1764202508,19.4305839295
63,5800,relevant,6,low_certainty,negative,neutral,1.0,0.625,6,6,0.1,0.5,0.86,0.4,0,0.5310044064,0.7055608241,0.8888888889000001,1.0,4.178e-07,11.4154107642,0.0,71.0888223383,71.0888223383,15.0177644677,127.1598802089,1.0006305199,1.0006305199,1.000126104,1.0011349359,56692.8129089613,56692.8129089613,11339.3625817923,102046.2632361304,50.2182800694,50.2182800694,10.8436560139,89.5929041249
64,5800,relevant,7,exhaustive,negative,positive,1.0,0.625,5,5,0.64,0.9400000000000001,0.92,0.30000000000000004,0,0.6152382701,0.7343251985,0.8865248227,0.9999958994,3.444e-07,8.6669643424,1e-10,69.1503088496,5.3500197138,47.4002102806,27.1001182828,1.0010320094,1.0000658729,1.0007026447,1.0003952377,9096.8190438116,581.5841942858,6193.8980723824,3484.5051657151,42.9096069089,3.6750812921,29.5342004486,17.0504877523
65,5800,relevant,8,exhaustive,positive,positive,1.0,0.625,7,7,1.0,0.92,1.0,0.08,0,0.40217919020000004,0.2419361858,1.0,1.0,2.451e-07,12.2668740404,0.0,248.7874096066,22.5467312701,270.3341408767,1.0,1.0013102738,1.0001139369,1.0014242107,1.0,1222080.5136879755,106268.7837989543,1328348.2974869297,1.0,198.3778709767,18.1632931284,215.5411641051,1.0
66,5800,relevant,9,high_certainty,negative,negative,1.0,0.625,7,7,0.0,0.01,1.0,0.01,0,0.08079313590000001,0.0328353151,1.0,0.8739937799,3.3000000000000004e-08,10.1874983673,0.0,3.6933414088000003,267.6407994679,1.0,270.3341408767,1.0000142421,1.0014099686,1.0,1.0014242107,13284.4729748693,1315064.8245120603,1.0,1328348.2974869297,3.1454116411,213.395752464,1.0,215.5411641051
67,5800,relevant,10,low_certainty,positive,positive,1.0,0.625,6,6,0.88,0.5,0.59,0.38,0,0.4706391347,0.6616541412,0.8636363636000001,1.0,3.77e-07,11.3641186303,1e-10,71.0888223383,71.0888223383,124.3563273154,17.8213173612,1.0006305199,1.0006305199,1.0011097151,1.0001513248,56692.8129089613,56692.8129089613,99778.5907197719,13607.0350981507,50.2182800694,50.2182800694,87.6241729221,12.8123872166
68,5800,relevant,11,high_certainty,positive,neutral,1.0,0.625,5,3,0.76,0.5,0.78,0.26,2,0.2049597206,0.3762073125,0.6842105263,0.8956597013,1.879e-07,9.1705476419,36.5628838767,10.2277931891,10.2277931891,56.1002497082,18.4000788552,1.0003858037,1.0003858037,1.0008343906,1.0002634918,35.258606082200004,35.258606082200004,7355.0664609541,2323.3367771434,5.0109021621,5.0109021621,34.8843630327,11.7003251682
69,5800,relevant,12,high_certainty,negative,negative,1.0,0.625,7,7,0.0,0.08,0.99,0.08,0,0.40217919020000004,0.2419361858,1.0,1.0,2.451e-07,12.2668740404,0.0,22.5467312701,248.7874096066,1.0,270.3341408767,1.0001139369,1.0013102738,1.0,1.0014242107,106268.7837989544,1222080.5136879755,1.0,1328348.2974869297,18.1632931284,198.3778709767,1.0,215.5411641051
70,5801,helpful,1,low_certainty,negative,negative,1.0,0.625,6,7,0.55,0.5,0.30000000000000004,0.05,1,0.007225546,0.0164997968,0.1818181818,0.6392652138,3.23e-08,14.0102263806,116.1046039665,135.6670704383,135.6670704383,78.0977045721,64.0799401045,1.0007121053,1.0007121053,1.0006935719,1.0005674679,664174.6487434648,664174.6487434648,62361.9941998574,51023.6316180652,108.2705820526,108.2705820526,55.1401080763,45.2964520624
71,5801,helpful,2,high_certainty,negative,positive,1.0,0.625,5,7,0.1,0.9,0.75,0.8,2,0.0,0.9970888807,0.9876543210000001,1.0,2.89e-07,14.0921364057,169.9564759042,243.400726789,27.9334140877,8.2500328563,66.2502957071,1.0012817896,1.0001424211,1.0001097882,1.0009880941,1195513.5677382369,132835.7297486929,968.6403238097,8709.7629142877,194.0870476946,22.4541164105,5.4584688201,41.1262193808
72,5801,helpful,4,low_certainty,positive,negative,1.0,0.625,7,7,0.04,0.02,0.25,0.02,0,0.1008516465,0.0260033803,0.5102040816,0.673720434,6.26e-08,10.8806079092,0.0,6.3866828175,264.9474580592,11.7733656351,259.5607752416,1.0000284842,1.0013957264,1.0000569684,1.0013672422,26567.9459497386,1301781.351537191,53134.8918994772,1275214.4055874525,5.2908232821,211.250340823,9.5816465642,206.9595175409
73,5801,helpful,5,exhaustive,positive,positive,1.0,0.625,7,6,1.0,0.9500000000000001,1.0,0.05,1,0.2863969571,0.1566663713,1.0,0.9999946175000001,3.425e-07,14.0195153535,116.1046039664,134.1687624428,8.0088822338,270.3341408767,1.0,1.0011979879,1.000063052,1.0014242107,1.0,107715.4445270265,5670.1812908961,1328348.2974869297,1.0,94.5147321318,5.9218280069,215.5411641051,1.0
74,5801,helpful,6,low_certainty,negative,neutral,1.0,0.625,6,7,0.2,0.05,0.85,0.15,1,0.4355311378,0.3714468449,0.7894736842000001,0.9999999769000001,4.781e-07,14.0102263806,116.1046039664,14.4667070438,256.8674338329,29.0355289353,113.1421157413,1.0000712105,1.0013530001,1.000252208,1.0010088319,66418.3648743465,1261930.932612583,22677.7251635845,90707.9006543381,11.7270582053,204.8141058998,20.6873120277,79.749248111
75,5801,helpful,7,high_certainty,positive,positive,1.0,0.625,5,5,0.8,0.75,0.8,0.05,0,0.0893500296,0.0229920549,0.25,0.3031320665,5.4400000000000004e-08,6.8769252025,0.0,55.3752464226,19.1250821409,59.0002628507,15.5000657127,1.0008234118,1.0002744706,1.0008783059,1.0002195765,7258.3024285731,2420.1008095244,7742.122590478,1936.2806476195,34.4385161507,12.1461720502,36.6677505607,9.9169376402
76,5801,helpful,8,low_certainty,positive,neutral,1.0,0.625,4,5,0.7000000000000001,0.30000000000000004,0.5,0.4,1,1.110223025e-16,0.6756282443,0.8163265306,0.9999999394,5.12e-08,9.0886552519,24.9776840206,22.750098569,51.7502299944,26.9264427616,12.1113326121,1.0003293647,1.0007685177,1.0006543167,1.0002804215,2903.9209714292,6774.4822666682,577.8923716693,248.2395878583,14.3754064603,32.2092817406,14.7249029262,6.8821012541
77,5801,helpful,9,non_answer,,neutral,1.0,0.625,7,7,0.9,0.9,0.0,0.0,0,0.0,0.0,1.110223025e-16,0.0,0.0,0.6931471806,0.0,243.400726789,27.9334140877,243.400726789,27.9334140877,1.0012817896,1.0001424211,1.0012817896,1.0001424211,1195513.5677382369,132835.7297486929,1195513.5677382369,132835.7297486929,194.0870476946,22.4541164105,194.0870476946,22.4541164105
78,5801,helpful,10,non_answer,,negative,1.0,0.625,5,4,0.2,0.2,0.0,0.0,1,0.0,0.0,0.0,0.0590382133,7.84e-08,9.0886552519,24.9776840205,8.4075550748,30.630220299,15.5000657127,59.0002628507,1.0001869476,1.0007477906,1.0002195765,1.0008783059,165.8263919055,660.305567622,1936.2806476195,7742.122590478,4.9214008361,16.6856033443,9.9169376402,36.6677505607
79,5801,helpful,11,exhaustive,negative,negative,1.0,0.625,7,4,0.0,0.65,1.0,0.65,3,0.9340680554,0.9694207502000001,1.0,1.0,9.025e-07,14.0996337078,194.9341599248,25.074553993,13.9632213808,1.0,270.3341408767,1.0006075798,1.0003271584,1.0,1.0014242107,536.6857736929,289.4461858346,1.0,1328348.2974869297,13.7445527172,7.8624514631,1.0,215.5411641051
80,5802,relevant,1,high_certainty,positive,negative,1.0,0.625,6,6,0.9500000000000001,0.85,0.9400000000000001,0.1,0,0.3234433476,0.15509732240000002,0.7017543860000001,0.9985296578,2.089e-07,10.0291825465,0.0,120.1509979751,22.0266467015,134.1687624428,8.0088822338,1.0010718839,1.000189156,1.0011979879,1.000063052,96377.0819452342,17008.5438726884,107715.4445270265,5670.1812908961,84.6710761179,15.7654840208,94.5147321318,5.9218280069
81,5802,relevant,2,low_certainty,negative,positive,1.0,0.625,3,6,0.25,0.9,0.7000000000000001,0.65,3,0.3422825309,0.980864876,0.9629629630000001,1.0,4.448e-07,11.637945438300001,90.4147558147,127.1598802089,15.0177644677,5.6138965945,14.8416897836,1.0011349359,1.000126104,1.0001929018,1.0005787055,102046.2632361304,11339.3625817923,18.129303041100002,52.387909123200004,89.5929041249,10.8436560139,3.005451081,7.0163532431
82,5802,relevant,3,high_certainty,positive,positive,1.0,0.625,7,6,0.99,0.9,0.9500000000000001,0.09,1,0.3882024577,0.2109749482,0.9090909091,0.99999837,4.2050000000000004e-07,14.0102263806,116.1046039663,127.1598802089,15.0177644677,267.6407994679,3.6933414088000003,1.0011349359,1.000126104,1.0014099686,1.0000142421,102046.2632361304,11339.3625817923,1315064.8245120603,13284.4729748693,89.5929041249,10.8436560139,213.395752464,3.1454116411
83,5802,relevant,5,exhaustive,negative,neutral,1.0,0.625,7,6,0.05,0.88,0.9500000000000001,0.8300000000000001,1,0.2429639082,0.9976491402000001,0.9928229665,1.0,3.361e-07,14.0636870529,116.1046039664,124.3563273154,17.8213173612,14.4667070438,256.8674338329,1.0011097151,1.0001513248,1.0000712105,1.0013530001,99778.5907197719,13607.0350981507,66418.3648743465,1261930.932612583,87.6241729221,12.8123872166,11.7270582053,204.8141058998
84,5802,relevant,6,high_certainty,negative,positive,1.0,0.625,7,6,0.05,0.8,0.99,0.75,1,0.4355311378,0.9883997096,0.9868421053,1.0,4.781e-07,14.0494316173,116.1046039664,113.1421157413,29.0355289353,14.4667070438,256.8674338329,1.0010088319,1.000252208,1.0000712105,1.0013530001,90707.9006543381,22677.7251635845,66418.3648743465,1261930.932612583,79.749248111,20.6873120277,11.7270582053,204.8141058998
85,5802,relevant,7,low_certainty,positive,negative,1.0,0.625,4,4,0.8,0.7000000000000001,0.7000000000000001,0.1,0,0.1593628043,0.08192864350000001,0.4166666667,0.4977945173,7.180000000000001e-08,5.1169537023,1e-10,26.9264427616,12.1113326121,30.630220299,8.4075550748,1.0006543167,1.0002804215,1.0007477906,1.0001869476,577.8923716693,248.2395878583,660.305567622,165.8263919055,14.7249029262,6.8821012541,16.6856033443,4.9214008361
86,5802,relevant,8,exhaustive,negative,neutral,1.0,0.625,7,6,0.0,0.5,1.0,0.5,1,1.0,0.9,1.0,1.0,8.712e-07,14.0994475996,116.1046039663,71.0888223383,71.0888223383,1.0,270.3341408767,1.0006305199,1.0006305199,1.0,1.0014242107,56692.8129089613,56692.8129089613,1.0,1328348.2974869297,50.2182800694,50.2182800694,1.0,215.5411641051
87,5802,relevant,9,low_certainty,negative,negative,1.0,0.625,6,5,0.05,0.2,0.9500000000000001,0.15,1,0.4355311378,0.2680711561,0.7894736842000001,0.9990876188000001,3.847e-07,11.5493463255,53.8518719378,15.5000657127,59.0002628507,8.0088822338,134.1687624428,1.0002195765,1.0008783059,1.000063052,1.0011979879,1936.2806476195,7742.122590478,5670.1812908961,107715.4445270265,9.9169376402,36.6677505607,5.9218280069,94.5147321318
88,5802,relevant,11,non_answer,,negative,1.0,0.625,4,5,0.5,0.1,0.05,0.4,1,0.5310044064,0.8167540412000001,0.8888888889000001,0.9999999880000001,3.461e-07,9.0886552519,24.9776840205,8.2500328563,66.2502957071,19.5188876869,19.5188876869,1.0001097882,1.0009880941,1.0004673691,1.0004673691,968.6403238097,8709.7629142877,413.0659797638,413.0659797638,5.4584688201,41.1262193808,10.8035020902,10.8035020902
89,5802,relevant,12,exhaustive,positive,neutral,1.0,0.625,7,7,1.0,0.02,1.0,0.98,0,0.14144054250000002,0.9999977294000001,1.0,1.0,6.53e-08,14.7723913354,0.0,6.3866828175,264.9474580592,270.3341408767,1.0,1.0000284842,1.0013957264,1.0014242107,1.0,26567.9459497386,1301781.351537191,1328348.2974869297,1.0,5.2908232821,211.250340823,215.5411641051,1.0
90,5803,helpful,1,exhaustive,negative,negative,1.0,0.625,6,6,0.1,0.30000000000000004,0.9,0.2,0,0.4122953056,0.3205098295,0.7407407407000001,0.9999995498,3.1330000000000003e-07,10.7222856319,1e-10,43.053293403,99.1243512736,15.0177644677,127.1598802089,1.000378312,1.0008827279,1.000126104,1.0011349359,34016.0877453768,79369.5380725458,11339.3625817923,102046.2632361304,30.5309680416,69.9055920971,10.8436560139,89.5929041249
91,5803,helpful,2,high_certainty,positive,negative,1.0,0.625,6,6,0.6900000000000001,0.1,0.8,0.59,0,0.4241778648,0.9641967778,0.9500805153,1.0,3.235e-07,11.8040616536,1e-10,15.0177644677,127.1598802089,97.7225748269,44.4550698497,1.000126104,1.0011349359,1.0008701175,1.0003909224,11339.3625817923,102046.2632361304,78235.7018143666,35149.924003556,10.8436560139,89.5929041249,68.9212264957,31.515333643
92,5803,helpful,3,exhaustive,positive,positive,1.0,0.625,7,6,0.9500000000000001,0.5,0.97,0.45,1,0.7136030429,0.8066265003,0.9473684211000001,1.0,7.131e-07,14.0102263806,116.1046039663,71.0888223383,71.0888223383,256.8674338329,14.4667070438,1.0006305199,1.0006305199,1.0013530001,1.0000712105,56692.8129089613,56692.8129089613,1261930.9326125833,66418.3648743464,50.2182800694,50.2182800694,204.8141058998,11.7270582053
93,5803,helpful,4,exhaustive,negative,neutral,1.0,0.625,6,6,0.1,0.7000000000000001,0.91,0.6000000000000001,0,0.4122953056,0.9285060583,0.9523809524,1.0,3.1330000000000003e-07,11.8208685228,1e-10,99.1243512736,43.053293403,15.0177644677,127.1598802089,1.0008827279,1.000378312,1.000126104,1.0011349359,79369.5380725458,34016.0877453768,11339.3625817923,102046.2632361304,69.9055920971,30.5309680416,10.8436560139,89.5929041249
94,5803,helpful,5,high_certainty,negative,positive,1.0,0.625,6,7,0.2,0.91,0.74,0.71,1,0.2854582778,0.9917667589,0.9752747253,1.0,3.636e-07,14.0102263806,116.1046039664,246.0940681978,25.2400726789,29.0355289353,113.1421157413,1.0012960317,1.000128179,1.000252208,1.0010088319,1208797.040713106,119552.2567738236,22677.7251635845,90707.9006543381,196.2324593356,20.3087047695,20.6873120277,79.749248111
95,5803,helpful,7,non_answer,,neutral,1.0,0.625,5,6,0.64,0.58,0.51,0.06,1,0.0387707058,0.0246306402,0.22321428570000001,0.5533274071000001,1.2000000000000002e-08,11.5493463255,53.8518719379,82.3030339124,59.8746107642,47.4002102806,27.1001182828,1.0007314031,1.0005296367,1.0007026447,1.0003952377,65763.5029743951,47622.1228435275,6193.8980723824,3484.5051657151,58.0932048805,42.3433552583,29.5342004486,17.0504877523
96,5803,helpful,8,low_certainty,positive,positive,1.0,0.625,6,6,0.9500000000000001,0.8200000000000001,0.89,0.13,0,0.39368008860000003,0.2224802637,0.7602339181000001,0.9999640327,2.614e-07,10.2915264596,1e-10,115.9456686348,26.2319760418,134.1687624428,8.0088822338,1.0010340527,1.0002269872,1.0011979879,1.000063052,92975.5731706965,20410.0526472261,107715.4445270265,5670.1812908961,81.7179793138,18.718580825,94.5147321318,5.9218280069
97,5803,helpful,9,low_certainty,negative,negative,1.0,0.625,6,6,0.05,0.19,0.89,0.14,0,0.4150745028,0.24526473000000001,0.7756232687,0.999990864,2.778e-07,10.3656295862,1e-10,27.6337524886,114.543892188,8.0088822338,134.1687624428,1.0002395976,1.0010214423,1.000063052,1.0011979879,21543.8889054053,91841.7369125173,5670.1812908961,107715.4445270265,19.7029464264,80.7336137124,5.9218280069,94.5147321318
98,5803,helpful,10,non_answer,,neutral,1.0,0.625,6,6,0.5,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.6931471806,0.0,71.0888223383,71.0888223383,71.0888223383,71.0888223383,1.0006305199,1.0006305199,1.0006305199,1.0006305199,56692.8129089613,56692.8129089613,56692.8129089613,56692.8129089613,50.2182800694,50.2182800694,50.2182800694,50.2182800694
99,5803,helpful,12,high_certainty,negative,positive,1.0,0.625,6,6,0.16,0.6900000000000001,0.75,0.53,0,0.2588639037,0.8653078831000001,0.9144237405000001,1.0,2.076e-07,11.6968178155,0.0,97.7225748269,44.4550698497,23.4284231483,118.7492215283,1.0008701175,1.0003909224,1.0002017664,1.0010592735,78235.7018143666,35149.924003556,18142.3801308676,95243.245687055,68.9212264957,31.515333643,16.7498496222,83.6867105165
100,5804,helpful,2,high_certainty,positive,negative,1.0,0.875,6,5,0.75,0.2,0.86,0.55,1,0.0893500296,0.9024224230000001,0.9166666667000001,1.0,1.9100000000000002e-08,11.5493463255,53.8518719379,15.5000657127,59.0002628507,106.1332335074,36.0444111691,1.0002195765,1.0008783059,1.0009457799,1.00031526,1936.2806476195,7742.122590478,85038.719363442,28346.9064544807,9.9169376402,36.6677505607,74.8274201041,25.6091400347
101,5804,helpful,3,exhaustive,negative,positive,1.0,0.875,4,4,0.2,0.5,0.84,0.30000000000000004,0,0.2780719051,0.4728574236,0.75,0.9959168948,1.292e-07,6.2075415404,0.0,19.5188876869,19.5188876869,8.4075550748,30.630220299,1.0004673691,1.0004673691,1.0001869476,1.0007477906,413.0659797638,413.0659797638,165.8263919055,660.305567622,10.8035020902,10.8035020902,4.9214008361,16.6856033443
102,5804,helpful,4,high_certainty,positive,neutral,1.0,0.875,5,4,0.15,0.1,0.58,0.05,1,0.1408447111,0.0398292737,0.37037037040000004,0.2391028188,4.23e-08,9.0886552519,24.9776840206,4.7037775374,34.3339978364,11.8750492845,62.6252792789,1.0000934738,1.0008412644,1.0001646824,1.0009332,83.4131959528,742.7187635748,1452.4604857146,8225.9427523828,2.960700418,18.6463037623,7.6877032301,38.8969849708
103,5804,helpful,5,low_certainty,positive,negative,1.0,0.875,5,5,0.5,0.18,0.58,0.32,0,0.3199229543,0.5832435661,0.7804878049,0.9999826767000001,2.027e-07,8.7314813407,0.0,14.0500591414,60.450269422,37.2501642817,37.2501642817,1.0001976188,1.0009002635,1.0005489412,1.0005489412,1742.7525828575,7935.6506552399,4839.2016190487,4839.2016190487,9.0252438762,37.5594443248,23.2923441005,23.2923441005
104,5804,helpful,6,exhaustive,positive,neutral,1.0,0.875,7,5,1.0,0.15,1.0,0.85,2,0.6098403047000001,0.9981675404,1.0,1.0,6.629e-07,14.1045338154,169.9564759042,11.8750492845,62.6252792789,270.3341408767,1.0,1.0001646824,1.0009332,1.0014242107,1.0,1452.4604857146,8225.9427523828,1328348.2974869297,1.0,7.6877032301,38.8969849708,215.5411641051,1.0
105,5804,helpful,7,low_certainty,negative,positive,1.0,0.875,6,6,0.65,0.85,0.54,0.2,0,0.32422775070000004,0.3336112103,0.6722689076,0.9999386170000001,2.6110000000000003e-07,10.7222856319,1e-10,120.1509979751,22.0266467015,92.1154690398,50.0621756368,1.0010718839,1.000189156,1.0008196759,1.000441364,96377.0819452342,17008.5438726884,73700.3567816497,39685.2690362729,84.6710761179,15.7654840208,64.9837640902,35.4527960486
106,5804,helpful,9,non_answer,,neutral,1.0,0.875,4,5,0.5,0.6000000000000001,0.6000000000000001,0.1,1,0.0290494055,0.0655562675,0.33333333330000003,0.6639963195,4.9200000000000004e-08,9.0886552519,24.9776840206,44.500197138,30.0001314254,19.5188876869,19.5188876869,1.0006587294,1.000439153,1.0004673691,1.0004673691,5806.8419428585,3871.561295239,413.0659797638,413.0659797638,27.7508129206,18.8338752804,10.8035020902,10.8035020902
107,5804,helpful,10,low_certainty,positive,negative,1.0,0.875,4,5,0.58,0.30000000000000004,0.56,0.28,1,0.1001629958,0.4273449198,0.6896551724000001,0.9996474002000001,9.94e-08,9.0886552519,24.9776840206,22.750098569,51.7502299944,22.4819097168,16.555865657,1.0003293647,1.0007685177,1.0005421481,1.00039259,2903.9209714292,6774.4822666682,478.996536526,347.1354230016,14.3754064603,32.2092817406,12.3720624246,9.2349417557
108,5804,helpful,11,exhaustive,positive,negative,1.0,0.875,7,7,0.98,0.9,1.0,0.08,0,0.32755505100000004,0.15658960560000001,0.8163265306,0.9999996760000001,2.344e-07,12.2668740404,0.0,243.400726789,27.9334140877,264.9474580592,6.3866828175,1.0012817896,1.0001424211,1.0013957264,1.0000284842,1195513.5677382369,132835.7297486929,1301781.351537191,26567.9459497386,194.0870476946,22.4541164105,211.250340823,5.2908232821
109,5804,helpful,12,high_certainty,negative,positive,1.0,0.875,5,6,0.45,0.75,0.6000000000000001,0.30000000000000004,1,0.1814963295,0.491831689,0.7272727273,0.9999999846000001,1.924e-07,11.5493463255,53.8518719379,106.1332335074,36.0444111691,33.6251478535,40.8751807099,1.0009457799,1.00031526,1.0004940471,1.0006038353,85038.719363442,28346.9064544807,4355.3814571438,5323.0217809536,74.8274201041,25.6091400347,21.0631096904,25.5215785105
110,5805,relevant,1,high_certainty,positive,negative,1.0,0.875,6,5,0.89,0.18,1.0,0.71,1,0.18016108760000002,0.9815233284,0.9728692793,1.0,2.2850000000000001e-07,11.5493463255,53.8518719378,14.0500591414,60.450269422,125.7581037622,16.4195409144,1.0001976188,1.0009002635,1.0011223255,1.0001387144,1742.7525828575,7935.6506552399,100912.4269779511,12473.1988399715,9.0252438762,37.5594443248,88.6085385235,11.8280216153
